"trending_date","title","channel_title","category_id","publish_time","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","publish_hour","publish_when","publish_wday","timetotrend"
2017-12-14,"T-Mobile CEO John Legere | We're bringing the Un-carrier to TV","T-Mobile","Entertainment",2017-12-13 09:57:27,51769,1637,100,357,FALSE,FALSE,FALSE,9,"8am to 3pm","Wednesday","1"
2017-12-14,"LightTheWorld LIVE Concert with The Piano Guys and Friends","ThePianoGuys","Music",2017-12-12 18:39:56,150941,7312,105,243,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2017-12-14,"Peanuts (Riverdale Parody)","The Tonight Show Starring Jimmy Fallon","Comedy",2017-12-12 23:58:10,895766,46995,635,772,FALSE,FALSE,FALSE,23,"3pm to 12am","Tuesday","1"
2017-12-14,"Nick Jonas - Home","NickJonasVEVO","Music",2017-12-13 10:00:01,172994,20116,211,1102,FALSE,FALSE,FALSE,10,"8am to 3pm","Wednesday","1"
2017-12-14,"Homeless and abused, this Pit Bull didn't lose HOPE that something amazing will happen!","Hope For Paws - Official Rescue Channel","Pets and Animals",2017-12-12 12:01:47,314731,20347,135,1429,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","2"
2017-12-14,"Sam Smith - Have Yourself A Merry Little Christmas in the Live Lounge","BBCRadio1VEVO","Music",2017-12-13 13:00:16,37058,1740,66,132,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","1"
2017-12-14,"THE 15:17 TO PARIS - Official Trailer [HD]","Warner Bros. Pictures","Entertainment",2017-12-13 09:12:41,162967,3116,138,272,FALSE,FALSE,FALSE,9,"8am to 3pm","Wednesday","1"
2017-12-14,"SURPRISED HER WITH THIS....","Carly and Erin","Comedy",2017-12-12 21:07:16,79099,7607,74,526,FALSE,FALSE,FALSE,21,"3pm to 12am","Tuesday","1"
2017-12-14,"You Make It Feel Like Christmas (Live From â€œGwen Stefaniâ€™s You Make It Feel Like Christ...","GwenStefaniVEVO","Music",2017-12-13 01:00:00,94643,2115,105,255,FALSE,FALSE,FALSE,1,"12am to 8am","Wednesday","1"
2017-12-14,"WATCH: AL Democratic Senate candidate Doug Jones speaks on election night","PBS NewsHour","News and Politics",2017-12-12 23:19:15,35774,783,152,0,TRUE,FALSE,FALSE,23,"3pm to 12am","Tuesday","1"
2017-12-14,"Embarrassing Vision Boards From Our Past (ft. Jenna Dewan Tatum)","IISuperwomanII","Comedy",2017-12-12 18:44:05,961346,77731,1021,5779,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2017-12-14,"Rosenstein speaks before the House Judiciary Committee","Washington Post","News and Politics",2017-12-13 16:27:42,23798,142,32,3,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","1"
2017-12-14,"This Particle Breaks Time Symmetry","Veritasium","Education",2017-12-12 10:00:07,820969,43101,631,3005,FALSE,FALSE,FALSE,10,"8am to 3pm","Tuesday","2"
2017-12-14,"Crew Capsule 2.0 First Flight","Blue Origin","Science and Technology",2017-12-12 23:39:07,81932,1576,42,259,FALSE,FALSE,FALSE,23,"3pm to 12am","Tuesday","1"
2017-12-14,"Chit Chat GRWM | Failure, Disappointment & Holidays","Shameless Maya","Howto and Style",2017-12-12 22:02:20,24127,3129,17,551,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","1"
2017-12-14,"Christmas Inheritance | Official Trailer [HD] | Netflix","Netflix","Entertainment",2017-12-13 15:00:04,31939,989,94,140,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","1"
2017-12-14,"Meet the Dog Protecting Planes From Bird Strikes","Great Big Story","Pets and Animals",2017-12-13 02:00:00,98042,5112,26,370,FALSE,FALSE,FALSE,2,"12am to 8am","Wednesday","1"
2017-12-14,"Luke Combs - One Number Away (Lyric Video)","LukeCombsVEVO","Music",2017-12-13 09:00:08,20956,1237,29,140,FALSE,FALSE,FALSE,9,"8am to 3pm","Wednesday","1"
2017-12-14,"Star Wars: The Last Jedi Review (SPOILER FREE)","IGN","Entertainment",2017-12-12 12:00:04,496454,11191,786,2377,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","2"
2017-12-14,"Thunder officially on the clock | The Jump | ESPN","ESPN","Sports",2017-12-12 15:37:50,193304,1598,86,826,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","2"
2017-12-14,"The Legend of Zelda: Breath of the Wild Expansion Pass - The Championsâ€™ Ballad Trailer","Nintendo","Gaming",2017-12-13 10:10:38,83487,5059,100,823,FALSE,FALSE,FALSE,10,"8am to 3pm","Wednesday","1"
2017-12-14,"How Money Is Made | How Stuff Is Made | Refinery29","Refinery29","Howto and Style",2017-12-13 11:00:09,6745,362,6,22,FALSE,FALSE,FALSE,11,"8am to 3pm","Wednesday","1"
2017-12-14,"Heartbreaking video of schoolboy Keaton Jones recounting being bullied","Guardian News","News and Politics",2017-12-11 03:13:24,1162843,9988,2555,7014,FALSE,FALSE,FALSE,3,"12am to 8am","Monday","3"
2017-12-14,"my wife telling me about her weird dream","austinmcconnell","Comedy",2017-12-13 11:30:01,35244,3950,92,499,FALSE,FALSE,FALSE,11,"8am to 3pm","Wednesday","1"
2017-12-14,"Testing BLADE VORTEX Interactions with Devin Supertramp","JerryRigEverything","Howto and Style",2017-12-13 10:00:01,74184,4235,109,505,FALSE,FALSE,FALSE,10,"8am to 3pm","Wednesday","1"
2017-12-14,"Makeup Bag Lets You See All Your Products","INSIDER","Howto and Style",2017-12-13 12:07:49,23737,673,20,61,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2017-12-14,"'Wonder Woman' Director Patty Jenkins on Picking The Right Project | Close Up With THR","The Hollywood Reporter","Entertainment",2017-12-13 12:56:18,13941,388,9,107,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","1"
2017-12-14,"Simple Makeup GRWM x Q&A","LaMadelynn","Howto and Style",2017-12-12 18:49:43,19217,1244,20,110,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2017-12-14,"Fighting California's Wildfires: Stunning Footage from the Front Lines","The Atlantic","Film and Animation",2017-12-12 11:47:17,15275,141,7,28,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","2"
2017-12-14,"Stranger Things Actor Reveals MAJOR Hint About Season 3","Clevver News","Entertainment",2017-12-12 16:02:08,85116,2665,39,288,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","2"
2017-12-14,"Black Panther: New International Trailer Released - Movie Talk","ColliderVideos","Entertainment",2017-12-12 13:32:25,53703,1795,55,439,FALSE,FALSE,FALSE,13,"8am to 3pm","Tuesday","2"
2017-12-14,"Greg talks with  the school shooter who killed his son 25 years ago | StoryCorps","StoryCorps","Film and Animation",2017-12-12 14:00:02,26282,667,27,90,FALSE,FALSE,FALSE,14,"8am to 3pm","Tuesday","2"
2017-12-14,"Ellie Goulding - O Holy Night (Audio)","EllieGouldingVEVO","Music",2017-12-12 19:01:00,90378,9366,188,839,FALSE,FALSE,FALSE,19,"3pm to 12am","Tuesday","1"
2017-12-14,"Star Wars: The Last Jedi Review","John Campea","Entertainment",2017-12-12 12:36:06,63660,2347,182,855,FALSE,FALSE,FALSE,12,"8am to 3pm","Tuesday","2"
2017-12-14,"Live Q&A!","Merrell Twins Live","People and Blogs",2017-12-12 18:08:40,36562,2833,29,371,FALSE,FALSE,FALSE,18,"3pm to 12am","Tuesday","2"
2017-12-14,"Interlude III - original song | Tessa Violet","Tessa Violet","Music",2017-12-12 15:15:50,50166,8333,37,744,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","2"
2017-12-14,"hooded tops with special powers","Davey Swatpaz","Comedy",2017-12-12 16:00:53,8014,348,5,26,FALSE,FALSE,FALSE,16,"3pm to 12am","Tuesday","2"
2017-12-14,"WHAT'S THE BEST HOLIDAY GIFT?/ GABY & ALLISON","Just Between Us","Comedy",2017-12-11 11:00:08,61757,3882,70,319,FALSE,FALSE,FALSE,11,"8am to 3pm","Monday","3"
2017-12-14,"All Tritones Song (the devil's interval)","Rob Scallon","Music",2017-12-11 09:04:38,246607,14478,202,1242,FALSE,FALSE,FALSE,9,"8am to 3pm","Monday","3"
2017-12-14,"How Trump Became a Cheerleader for Roy Moore | Alabama's Election","The New York Times","News and Politics",2017-12-11 22:00:01,5575,91,44,64,FALSE,FALSE,FALSE,22,"3pm to 12am","Monday","2"
2017-12-14,"Interview with Clarice Lispector - SÃ£o Paulo, 1977 (English subtitles)","Penguin Books UK","Entertainment",2014-01-24 10:59:43,51474,552,1,34,FALSE,FALSE,FALSE,10,"8am to 3pm","Friday","8+"
2017-12-14,"Explaining this Complicated Earlobe Repair","Dr. Sandra Lee (aka Dr. Pimple Popper)","Education",2017-12-10 11:26:36,60120,1104,203,332,FALSE,FALSE,FALSE,11,"8am to 3pm","Sunday","4"
2017-12-14,"Migos, Nicki Minaj, Cardi B - MotorSport (Official)","MigosVEVO","Music",2017-12-07 21:12:48,20136000,514355,27521,57566,FALSE,FALSE,FALSE,21,"3pm to 12am","Thursday","6"
2017-12-14,"How to Write-In for the Alabama Special Election, Roll Tide!","American Bridge 21st Century","News and Politics",2017-12-11 09:54:32,22690,0,0,0,TRUE,TRUE,FALSE,9,"8am to 3pm","Monday","3"
2017-12-14,"Make your own crude Cocktail Machine","GreatScott!","Science and Technology",2017-12-10 10:49:10,159370,9582,156,1034,FALSE,FALSE,FALSE,10,"8am to 3pm","Sunday","4"
2017-12-14,"Camila Cabello - Havana ft. Miranda Sings (Tana Mongeau Parody)","Miranda Sings","Comedy",2017-12-07 15:00:02,1881309,95216,3533,7689,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","7"
2017-12-15,"YOUTUBERS REACT TO INVISIBLE BOX CHALLENGE","FBE","Entertainment",2017-12-14 17:00:00,737557,24999,1070,2869,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","1"
2017-12-15,"The FCC repeals its net neutrality rules","Washington Post","News and Politics",2017-12-14 13:49:06,985179,4870,110707,19843,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","1"
2017-12-15,"Kevin Hart Lives His Truth And Opens Up About Being Irresponsible And More","Breakfast Club Power 105.1 FM","Entertainment",2017-12-14 08:12:53,897442,17019,1815,8301,FALSE,FALSE,FALSE,8,"8am to 3pm","Thursday","1"
2017-12-15,"Casey Neistat Melts His Face Off While Eating Spicy Wings | Hot Ones","First We Feast","Howto and Style",2017-12-14 11:00:05,1623081,88825,3151,9473,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2017-12-15,"Khalid - Saved (Official Video)","KhalidVEVO","Music",2017-12-14 10:00:01,405193,41255,343,2819,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","1"
2017-12-15,"Controversial WH adviser speaks out on resignation","ABC News","News and Politics",2017-12-14 11:07:56,119715,605,527,939,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2017-12-15,"Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita","Lele Pons","Comedy",2017-12-14 13:30:08,4190444,405372,8612,25722,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","1"
2017-12-15,"DIY Giant Human Snow Globe!!! - Man Vs Madness","ThreadBanger","Howto and Style",2017-12-14 17:17:54,433341,31244,298,2577,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","1"
2017-12-15,"Will Smith Watched His Sons Jump Out of an Airplane","TheEllenShow","Entertainment",2017-12-14 09:00:26,577476,13739,294,594,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","1"
2017-12-15,"We Demand $1 Fries on the New McDonald's Dollar Menu","Good Mythical Morning","Entertainment",2017-12-14 06:00:05,276511,8780,502,1681,FALSE,FALSE,FALSE,6,"12am to 8am","Thursday","1"
2017-12-15,"Omarosa Manigault Talks White House Exit | The View","The View","News and Politics",2017-12-14 11:13:17,189762,1784,204,1037,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2017-12-15,"No Moore! | December 13, 2017 Act 1 | Full Frontal on TBS","Full Frontal with Samantha Bee","People and Blogs",2017-12-14 02:00:01,326785,7525,688,622,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2017-12-15,"Taylor Swift - â€_Ready For It? (BloodPopÂ® Remix)(Lyric Video)","TaylorSwiftVEVO","Music",2017-12-14 11:00:02,930349,115338,2613,7372,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","1"
2017-12-15,"ARCADE Game On Your Watch? | 10 Strange Amazon Products","Matthias","Science and Technology",2017-12-13 17:00:02,635190,18475,595,5815,FALSE,FALSE,FALSE,17,"3pm to 12am","Wednesday","2"
2017-12-15,"Pie - Cyanide & Happiness Shorts","ExplosmEntertainment","Comedy",2017-12-14 01:00:00,1055809,51736,1266,2649,FALSE,FALSE,FALSE,1,"12am to 8am","Thursday","1"
2017-12-15,"Man Gives Drowning Puppy CPR | The Dodo","The Dodo","Pets and Animals",2017-12-14 09:00:01,329931,15413,121,1650,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","1"
2017-12-15,"The Late Show 'Rescue Dog Rescue' With Nick Jonas","The Late Show with Stephen Colbert","Entertainment",2017-12-14 03:35:00,125227,2097,63,109,FALSE,FALSE,FALSE,3,"12am to 8am","Thursday","1"
2017-12-15,"Keith Urban - Female (Lyric Video)","KeithUrbanVEVO","Music",2017-12-14 00:00:00,55467,2520,279,261,FALSE,FALSE,FALSE,0,"12am to 8am","Thursday","1"
2017-12-15,"EVERY DAY Official Trailer (2018)","Orion Pictures","People and Blogs",2017-12-14 15:00:23,105229,586,85,107,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","1"
2017-12-15,"Ayrton Little Was ACCEPTED INTO HARVARD UNIVERSITY AT 16 YEARS OLD!","ChangeofplanZ","Entertainment",2017-12-13 13:33:55,345571,2935,334,1027,FALSE,FALSE,FALSE,13,"8am to 3pm","Wednesday","2"
2017-12-15,"Music of Splatoon 2 BTS - Nintendo Switch","Nintendo","Gaming",2017-12-14 16:44:29,109028,10357,109,1581,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","1"
2017-12-15,"Mannequin Skywalkerâ€™s ride to space onboard Crew Capsule 2.0","Blue Origin","Science and Technology",2017-12-14 19:29:24,25313,1357,21,325,FALSE,FALSE,FALSE,19,"3pm to 12am","Thursday","0"
2017-12-15,"the life-changing magic of tidying up","Anna Akana","Comedy",2017-12-14 12:00:00,102110,8186,77,440,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","1"
2017-12-15,"Star Wars: The Last Jedi Cast Play WOULD YOU RATHER? | MTV Movies","MTV International","Entertainment",2017-12-13 11:58:29,171804,3552,113,548,FALSE,FALSE,FALSE,11,"8am to 3pm","Wednesday","2"
2017-12-15,"Alison Brie's GLOW Co-Stars Freaked Out Over Her Golden Globe Nomination","The Tonight Show Starring Jimmy Fallon","Comedy",2017-12-14 07:00:05,106288,1384,42,157,FALSE,FALSE,FALSE,7,"12am to 8am","Thursday","1"
2017-12-15,"Poppy - Bleach Blonde Baby (Official Video)","Poppy","Entertainment",2017-12-13 09:27:16,530752,36732,3290,5852,FALSE,FALSE,FALSE,9,"8am to 3pm","Wednesday","2"
2017-12-15,"I made him fabulous! | Best Friend Makeover Challenge with boyinaband","Glam&Gore","Entertainment",2017-12-13 18:00:27,386091,31198,404,2807,FALSE,FALSE,FALSE,18,"3pm to 12am","Wednesday","2"
2017-12-15,"Mixing All My Tea Together *warning: some tea was spilled*","Simply Not Logical","Entertainment",2017-12-13 19:20:06,740020,60582,314,15910,FALSE,FALSE,FALSE,19,"3pm to 12am","Wednesday","1"
2017-12-15,"Tamar's Executive Decision | Tamar & Vince | WE tv","WE tv","Entertainment",2017-12-14 17:30:05,17002,183,27,49,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","1"
2017-12-15,"THE MIRACLE SEASON | Official Trailer","LD Entertainment","People and Blogs",2017-12-14 10:00:21,131430,97,6,6,FALSE,FALSE,FALSE,10,"8am to 3pm","Thursday","1"
2017-12-15,"i have a condition that makes me feel like i'm dreaming all the time","doddlevloggle","Entertainment",2017-12-13 19:27:19,292107,35845,331,3521,FALSE,FALSE,FALSE,19,"3pm to 12am","Wednesday","1"
2017-12-15,"Netflix Is Trolling Its Viewers And We Love It - SJU","ScreenJunkies News","Entertainment",2017-12-13 15:08:19,44544,1458,55,381,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","2"
2017-12-15,"The Last Jedi Cast Answers YOUR Questions, Behind the Scenes of the Red Carpet Live Stream, & More!","Star Wars","Entertainment",2017-12-13 16:43:09,104197,5426,140,619,FALSE,FALSE,FALSE,16,"3pm to 12am","Wednesday","2"
2017-12-15,"Top 10 Plays of the Night: December 13, 2017","NBA","Sports",2017-12-14 02:20:36,180677,2639,3785,341,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2017-12-15,"THE WORLD'S HARDEST SCOOTER TRICK!","Ryan Williams","Entertainment",2017-12-13 15:00:01,74609,3374,31,283,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","2"
2017-12-15,"This Man Has Comforted Over 1,200 Newborns","Great Big Story","People and Blogs",2017-12-14 02:00:00,42445,2972,6,195,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2017-12-15,"Disney Officially to Buy 21st Century Fox for $52.4 Billion - IGN News","IGN News","Entertainment",2017-12-14 09:46:32,13253,503,55,320,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","1"
2017-12-15,"Best Mic'd Up Sounds of Week 14, 2017 | Sound FX | NFL Films","NFL","Sports",2017-12-14 02:00:02,79675,1553,30,207,FALSE,FALSE,FALSE,2,"12am to 8am","Thursday","1"
2017-12-15,"17 of 2017: The Year in Pop Culture (ft. Damon and Jo) | Kingsley","Kingsley","Entertainment",2017-12-13 15:30:03,23187,2168,5,202,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","2"
2017-12-15,"WINTER NIGHTTIME ROUTINE W RIVERDALE COSTAR VANESSA MORGAN | Madelaine Petsch","Madelaine Petsch","People and Blogs",2017-12-13 14:48:17,172224,15507,74,629,FALSE,FALSE,FALSE,14,"8am to 3pm","Wednesday","2"
2017-12-15,"Do You Need a Dedicated Avocado Slicer? â€” You Can Do This!","Eater","Howto and Style",2017-12-13 10:00:01,35753,548,75,90,FALSE,FALSE,FALSE,10,"8am to 3pm","Wednesday","2"
2017-12-15,"Ed Sheeran & Anne-Marie - Fairytale Of New York in the Live Lounge","BBC Radio 1","Music",2017-12-12 11:30:33,1092539,27133,2189,2106,FALSE,FALSE,FALSE,11,"8am to 3pm","Tuesday","3"
2017-12-15,"When the girl you're wrestling has a tough little brother  - 979280","RM Videos","Comedy",2017-12-12 15:57:30,354787,465,17,68,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","3"
2017-12-15,"3 EVERYDAY LOOKS | Samantha Maria","Samantha Maria","Howto and Style",2017-12-13 12:00:04,52587,3561,76,160,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","2"
2017-12-15,"17+ MOMENTS WEâ€™RE LEAVING BEHIND IN 2017 (ft. Kingsley) | Collabmas Day 1","DamonAndJo","Comedy",2017-12-13 15:31:20,19968,2436,25,198,FALSE,FALSE,FALSE,15,"8am to 3pm","Wednesday","2"
2017-12-15,"Corgi Snowplow","Rainer Hilland","People and Blogs",2017-12-14 09:10:36,19575,1046,11,60,FALSE,FALSE,FALSE,9,"8am to 3pm","Thursday","1"
2017-12-15,"WEARING KIM KARDASHIAN'S HAIR FOR A DAY!","Amber Scholl","Howto and Style",2017-12-12 21:26:31,444366,24962,445,2074,FALSE,FALSE,FALSE,21,"3pm to 12am","Tuesday","2"
2017-12-15,"Predators' Subban scores fluttering goal after turnover by Canucks' Del Zotto","SPORTSNET","Sports",2017-12-13 22:25:57,11148,55,3,8,FALSE,FALSE,FALSE,22,"3pm to 12am","Wednesday","1"
2017-12-15,"'Riverdale' S2E09 'Silent Night, Deadly Night' PRESHOW | Sweetwater Secrets","Entertainment Tonight","Entertainment",2017-12-13 12:42:42,39399,1063,11,258,FALSE,FALSE,FALSE,12,"8am to 3pm","Wednesday","2"
2017-12-15,"Matt Damon and the Hemsworth Brothers Run into Ryan","LIVEKellyandRyan","Entertainment",2017-12-12 15:44:40,11325,83,4,6,FALSE,FALSE,FALSE,15,"8am to 3pm","Tuesday","3"
2017-12-15,"LOOKBOOK | Christmas & New Year's Eve | Hannah Witton","Hannah Witton","People and Blogs",2017-12-13 11:48:25,25780,3157,27,260,FALSE,FALSE,FALSE,11,"8am to 3pm","Wednesday","2"
2017-12-15,"Get to know Doug Jones, Alabama's newest Senator","Newsy","News and Politics",2017-12-12 22:58:29,1087,38,12,18,FALSE,FALSE,FALSE,22,"3pm to 12am","Tuesday","2"
2017-12-15,"Jaguar vs. Caiman | Big Cat Week","Nat Geo WILD","Entertainment",2017-12-10 16:00:00,61977,545,3,50,FALSE,FALSE,FALSE,16,"3pm to 12am","Sunday","5"
2017-12-15,"I DEFIED GOOGLE _Ÿ˜± Hacked an Audio Port onto Google Home Mini Then This Happened...","SnekTek","Science and Technology",2017-12-09 11:30:01,75756,1512,53,131,FALSE,FALSE,FALSE,11,"8am to 3pm","Saturday","6"
2017-12-16,"Ed Sheeran - Perfect Symphony (with Andrea Bocelli)","Ed Sheeran","Music",2017-12-15 03:12:39,5988303,532876,5522,22643,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","1"
2017-12-16,"CRS-13 Hosted Webcast","SpaceX","Science and Technology",2017-12-15 11:35:18,471730,13689,406,1355,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","1"
2017-12-16,"FCC Votes to Repeal Net Neutrality; Omarosa Drama Continues: A Closer Look","Late Night with Seth Meyers","Comedy",2017-12-14 21:00:05,1684275,23285,1510,2938,FALSE,FALSE,FALSE,21,"3pm to 12am","Thursday","1"
2017-12-16,"Crosswalk the Musical on Broadway (w/ Hugh Jackman, Zendaya & Zac Efron)","The Late Late Show with James Corden","Entertainment",2017-12-15 01:52:55,1371115,61950,463,2105,FALSE,FALSE,FALSE,1,"12am to 8am","Friday","1"
2017-12-16,"Popcorn Rice","JunsKitchen","Howto and Style",2017-12-15 07:40:44,493279,45961,236,3604,FALSE,FALSE,FALSE,7,"12am to 8am","Friday","1"
2017-12-16,"Adam Driver And Stephen Act Out A 'Star Wars' Scene Using Dolls","The Late Show with Stephen Colbert","Entertainment",2017-12-15 03:35:00,355917,7218,213,763,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","1"
2017-12-16,"RECREATING OUR FAVORITE VINES!","SUPERFRUIT","Entertainment",2017-12-15 13:26:43,144881,20034,222,1443,FALSE,FALSE,FALSE,13,"8am to 3pm","Friday","1"
2017-12-16,"Stephen A. speculates what LeBron James told Lonzo Ball after Lakers-Cavaliers | First Take | ESPN","ESPN","Sports",2017-12-15 10:56:21,423760,4141,257,959,FALSE,FALSE,FALSE,10,"8am to 3pm","Friday","1"
2017-12-16,"Will Smith Asks Strangers for Money","Jimmy Kimmel Live","Entertainment",2017-12-15 05:00:01,297180,4870,177,387,FALSE,FALSE,FALSE,5,"12am to 8am","Friday","1"
2017-12-16,"Florida Man Stole Kevin Hart's Attention at the NYC Marathon","The Tonight Show Starring Jimmy Fallon","Comedy",2017-12-15 06:00:04,279522,4662,101,156,FALSE,FALSE,FALSE,6,"12am to 8am","Friday","1"
2017-12-16,"4 Ton Wrecking Ball in Slow Motion - The Slow Mo Guys","The Slow Mo Guys","Entertainment",2017-12-14 15:01:36,2399171,90783,2847,6557,FALSE,FALSE,FALSE,15,"8am to 3pm","Thursday","2"
2017-12-16,"BLACK THOUGHT FREESTYLES ON FLEX | #FREESTYLE087","HOT 97","Music",2017-12-14 11:15:22,757804,35596,284,7152,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","2"
2017-12-16,"Kate Hudson Briefly Dated A 6-Foot-9 Celibate Football Player  - CONAN on TBS","Team Coco","Comedy",2017-12-15 11:30:05,53818,594,145,286,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","1"
2017-12-16,"Kid Hilariously Steals Baby Jesus From Manger During Live Nativity Scene","Inside Edition","News and Politics",2017-12-14 17:29:27,74186,1486,64,134,FALSE,FALSE,FALSE,17,"3pm to 12am","Thursday","2"
2017-12-16,"Kane Brown - Setting the Night On Fire","KaneBrownVEVO","Music",2017-12-15 03:00:10,62212,4232,82,224,FALSE,FALSE,FALSE,3,"12am to 8am","Friday","1"
2017-12-16,"John Cena Answers the Web's Most Searched Questions | WIRED","WIRED","Entertainment",2017-12-14 12:00:58,1128702,36287,1768,3424,FALSE,FALSE,FALSE,12,"8am to 3pm","Thursday","2"
2017-12-16,"The Polka King | Official Trailer [HD] | Netflix","Netflix","Entertainment",2017-12-15 10:00:03,88236,1500,93,159,FALSE,FALSE,FALSE,10,"8am to 3pm","Friday","1"
2017-12-16,"Giving my 13 year old niece the 'emo phase'","Tom Harlock","Entertainment",2017-12-15 18:50:47,71264,8696,66,1388,FALSE,FALSE,FALSE,18,"3pm to 12am","Friday","1"
2017-12-16,"Taylor Swift, BloodPopÂ® - â€_Ready For It? (BloodPopÂ® Remix)(Lyric Video)","TaylorSwiftVEVO","Music",2017-12-14 11:00:02,1678446,152747,3905,8651,FALSE,FALSE,FALSE,11,"8am to 3pm","Thursday","2"
2017-12-16,"dodie - In The Middle","dodieVEVO","Music",2017-12-15 13:00:38,236457,47826,367,4780,FALSE,FALSE,FALSE,13,"8am to 3pm","Friday","1"
2017-12-16,"5 Days Of Hygge | Try Living With Lucie | Refinery29","Refinery29","Howto and Style",2017-12-15 11:00:05,59923,2069,65,490,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","1"
2017-12-16,"Big Bang Recap - The Celebration Reverberation || Mayim Bialik","Mayim Bialik","Film and Animation",2017-12-15 11:36:23,14373,1123,38,133,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","1"
2017-12-16,"SWEET TOFU | 2 Easy Recipes","Marzia","Howto and Style",2017-12-15 11:40:08,92578,15232,45,1015,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","1"
2017-12-16,"99 CENT HOLIDAY SHOPPING ADVENTURE!","Amber Scholl","Howto and Style",2017-12-14 21:18:49,224511,12290,410,865,FALSE,FALSE,FALSE,21,"3pm to 12am","Thursday","1"
2017-12-16,"GOING TO DISNEYLAND FOR MY FIRST TIME | Madelaine Petsch","Madelaine Petsch","People and Blogs",2017-12-15 14:27:16,71423,8261,41,344,FALSE,FALSE,FALSE,14,"8am to 3pm","Friday","1"
2017-12-16,"David Guetta & Afrojack ft Charli XCX & French Montana - Dirty Sexy Money (Official Video)","David Guetta","Music",2017-12-14 13:57:09,553971,37232,1274,1495,FALSE,FALSE,FALSE,13,"8am to 3pm","Thursday","2"
2017-12-16,"I Trained Like Rey From Star Wars For A Month â_”ï¸è","Michelle Khare","Entertainment",2017-12-15 11:00:02,29609,2548,29,230,FALSE,FALSE,FALSE,11,"8am to 3pm","Friday","1"
2017-12-16,"Charli XCX - Backseat (feat. Carly Rae Jepsen) [Official Audio]","officialcharlixcx","Music",2017-12-15 05:40:54,46662,3385,38,250,FALSE,FALSE,FALSE,5,"12am to 8am","Friday","1"
2017-12-16,"Eminem - Berzerk on Radio 1","BBC Radio 1","Music",2017-12-14 14:30:01,82972,3484,78,198,FALSE,FALSE,FALSE,14,"8am to 3pm","Thursday","2"
2017-12-16,"Dark Colors Room Makeover | Mr. Kate","Mr. Kate","Howto and Style",2017-12-14 16:00:02,198629,11389,112,620,FALSE,FALSE,FALSE,16,"3pm to 12am","Thursday","2"
